 4.14000000e-11  1.79999999e+00  4.14000000e-11  2.12925184e-07  4.14000000e-11  2.12925184e-07  4.14000000e-11  2.12925184e-07  4.14000000e-11  2.12925206e-07  4.14000000e-11  2.12925171e-07  4.14000000e-11  2.12925171e-07  4.14000000e-11  2.12925171e-07  4.14000000e-11  2.12925217e-07  4.14000000e-11  2.12925171e-07  4.14000000e-11  2.12925171e-07  4.14000000e-11  2.12925171e-07  4.14000000e-11  2.12925218e-07  4.14000000e-11  2.12925171e-07  4.14000000e-11  2.12925171e-07  4.14000000e-11  2.12925171e-07  4.14000000e-11  0.00000000e+00  4.14000000e-11  0.00000000e+00  4.14000000e-11  0.00000000e+00  4.14000000e-11  0.00000000e+00  4.14000000e-11  1.80000000e+00  4.14000000e-11  1.80000000e+00  4.14000000e-11  1.80000000e+00  4.14000000e-11  1.80000000e+00 
 4.64000000e-11  1.79999999e+00  4.64000000e-11  2.12925184e-07  4.64000000e-11  2.12925184e-07  4.64000000e-11  2.12925184e-07  4.64000000e-11  2.12925210e-07  4.64000000e-11  2.12925171e-07  4.64000000e-11  2.12925170e-07  4.64000000e-11  2.12925171e-07  4.64000000e-11  2.12925217e-07  4.64000000e-11  2.12925171e-07  4.64000000e-11  2.12925170e-07  4.64000000e-11  2.12925171e-07  4.64000000e-11  2.12925218e-07  4.64000000e-11  2.12925171e-07  4.64000000e-11  2.12925170e-07  4.64000000e-11  2.12925170e-07  4.64000000e-11  0.00000000e+00  4.64000000e-11  0.00000000e+00  4.64000000e-11  0.00000000e+00  4.64000000e-11  0.00000000e+00  4.64000000e-11  1.80000000e+00  4.64000000e-11  1.80000000e+00  4.64000000e-11  1.80000000e+00  4.64000000e-11  1.80000000e+00 
 5.14000000e-11  1.79999999e+00  5.14000000e-11  2.12925184e-07  5.14000000e-11  2.12925184e-07  5.14000000e-11  2.12925184e-07  5.14000000e-11  2.12925212e-07  5.14000000e-11  2.12925171e-07  5.14000000e-11  2.12925171e-07  5.14000000e-11  2.12925170e-07  5.14000000e-11  2.12925218e-07  5.14000000e-11  2.12925171e-07  5.14000000e-11  2.12925171e-07  5.14000000e-11  2.12925170e-07  5.14000000e-11  2.12925218e-07  5.14000000e-11  2.12925171e-07  5.14000000e-11  2.12925170e-07  5.14000000e-11  2.12925171e-07  5.14000000e-11  0.00000000e+00  5.14000000e-11  0.00000000e+00  5.14000000e-11  0.00000000e+00  5.14000000e-11  0.00000000e+00  5.14000000e-11  1.80000000e+00  5.14000000e-11  1.80000000e+00  5.14000000e-11  1.80000000e+00  5.14000000e-11  1.80000000e+00 
 5.64000000e-11  1.79999999e+00  5.64000000e-11  2.12925184e-07  5.64000000e-11  2.12925184e-07  5.64000000e-11  2.12925184e-07  5.64000000e-11  2.12925214e-07  5.64000000e-11  2.12925170e-07  5.64000000e-11  2.12925171e-07  5.64000000e-11  2.12925171e-07  5.64000000e-11  2.12925218e-07  5.64000000e-11  2.12925171e-07  5.64000000e-11  2.12925170e-07  5.64000000e-11  2.12925170e-07  5.64000000e-11  2.12925218e-07  5.64000000e-11  2.12925171e-07  5.64000000e-11  2.12925171e-07  5.64000000e-11  2.12925171e-07  5.64000000e-11  0.00000000e+00  5.64000000e-11  0.00000000e+00  5.64000000e-11  0.00000000e+00  5.64000000e-11  0.00000000e+00  5.64000000e-11  1.80000000e+00  5.64000000e-11  1.80000000e+00  5.64000000e-11  1.80000000e+00  5.64000000e-11  1.80000000e+00 
 6.14000000e-11  1.79999999e+00  6.14000000e-11  2.12925184e-07  6.14000000e-11  2.12925184e-07  6.14000000e-11  2.12925184e-07  6.14000000e-11  2.12925216e-07  6.14000000e-11  2.12925171e-07  6.14000000e-11  2.12925171e-07  6.14000000e-11  2.12925171e-07  6.14000000e-11  2.12925218e-07  6.14000000e-11  2.12925171e-07  6.14000000e-11  2.12925171e-07  6.14000000e-11  2.12925170e-07  6.14000000e-11  2.12925218e-07  6.14000000e-11  2.12925171e-07  6.14000000e-11  2.12925171e-07  6.14000000e-11  2.12925171e-07  6.14000000e-11  0.00000000e+00  6.14000000e-11  0.00000000e+00  6.14000000e-11  0.00000000e+00  6.14000000e-11  0.00000000e+00  6.14000000e-11  1.80000000e+00  6.14000000e-11  1.80000000e+00  6.14000000e-11  1.80000000e+00  6.14000000e-11  1.80000000e+00 
 6.64000000e-11  1.79999999e+00  6.64000000e-11  2.12925184e-07  6.64000000e-11  2.12925184e-07  6.64000000e-11  2.12925184e-07  6.64000000e-11  2.12925216e-07  6.64000000e-11  2.12925171e-07  6.64000000e-11  2.12925171e-07  6.64000000e-11  2.12925171e-07  6.64000000e-11  2.12925218e-07  6.64000000e-11  2.12925171e-07  6.64000000e-11  2.12925170e-07  6.64000000e-11  2.12925171e-07  6.64000000e-11  2.12925218e-07  6.64000000e-11  2.12925171e-07  6.64000000e-11  2.12925171e-07  6.64000000e-11  2.12925171e-07  6.64000000e-11  0.00000000e+00  6.64000000e-11  0.00000000e+00  6.64000000e-11  0.00000000e+00  6.64000000e-11  0.00000000e+00  6.64000000e-11  1.80000000e+00  6.64000000e-11  1.80000000e+00  6.64000000e-11  1.80000000e+00  6.64000000e-11  1.80000000e+00 
 7.14000000e-11  1.79999999e+00  7.14000000e-11  2.12925184e-07  7.14000000e-11  2.12925184e-07  7.14000000e-11  2.12925184e-07  7.14000000e-11  2.12925217e-07  7.14000000e-11  2.12925171e-07  7.14000000e-11  2.12925171e-07  7.14000000e-11  2.12925171e-07  7.14000000e-11  2.12925218e-07  7.14000000e-11  2.12925171e-07  7.14000000e-11  2.12925171e-07  7.14000000e-11  2.12925171e-07  7.14000000e-11  2.12925218e-07  7.14000000e-11  2.12925171e-07  7.14000000e-11  2.12925171e-07  7.14000000e-11  2.12925171e-07  7.14000000e-11  0.00000000e+00  7.14000000e-11  0.00000000e+00  7.14000000e-11  0.00000000e+00  7.14000000e-11  0.00000000e+00  7.14000000e-11  1.80000000e+00  7.14000000e-11  1.80000000e+00  7.14000000e-11  1.80000000e+00  7.14000000e-11  1.80000000e+00 
 7.64000000e-11  1.79999999e+00  7.64000000e-11  2.12925184e-07  7.64000000e-11  2.12925184e-07  7.64000000e-11  2.12925184e-07  7.64000000e-11  2.12925217e-07  7.64000000e-11  2.12925171e-07  7.64000000e-11  2.12925170e-07  7.64000000e-11  2.12925171e-07  7.64000000e-11  2.12925218e-07  7.64000000e-11  2.12925171e-07  7.64000000e-11  2.12925171e-07  7.64000000e-11  2.12925170e-07  7.64000000e-11  2.12925218e-07  7.64000000e-11  2.12925171e-07  7.64000000e-11  2.12925171e-07  7.64000000e-11  2.12925170e-07  7.64000000e-11  0.00000000e+00  7.64000000e-11  0.00000000e+00  7.64000000e-11  0.00000000e+00  7.64000000e-11  0.00000000e+00  7.64000000e-11  1.80000000e+00  7.64000000e-11  1.80000000e+00  7.64000000e-11  1.80000000e+00  7.64000000e-11  1.80000000e+00 
 8.14000000e-11  1.79999999e+00  8.14000000e-11  2.12925184e-07  8.14000000e-11  2.12925184e-07  8.14000000e-11  2.12925184e-07  8.14000000e-11  2.12925218e-07  8.14000000e-11  2.12925171e-07  8.14000000e-11  2.12925171e-07  8.14000000e-11  2.12925171e-07  8.14000000e-11  2.12925218e-07  8.14000000e-11  2.12925171e-07  8.14000000e-11  2.12925171e-07  8.14000000e-11  2.12925170e-07  8.14000000e-11  2.12925218e-07  8.14000000e-11  2.12925171e-07  8.14000000e-11  2.12925171e-07  8.14000000e-11  2.12925171e-07  8.14000000e-11  0.00000000e+00  8.14000000e-11  0.00000000e+00  8.14000000e-11  0.00000000e+00  8.14000000e-11  0.00000000e+00  8.14000000e-11  1.80000000e+00  8.14000000e-11  1.80000000e+00  8.14000000e-11  1.80000000e+00  8.14000000e-11  1.80000000e+00 
 8.64000000e-11  1.79999999e+00  8.64000000e-11  2.12925184e-07  8.64000000e-11  2.12925184e-07  8.64000000e-11  2.12925184e-07  8.64000000e-11  2.12925218e-07  8.64000000e-11  2.12925171e-07  8.64000000e-11  2.12925171e-07  8.64000000e-11  2.12925171e-07  8.64000000e-11  2.12925218e-07  8.64000000e-11  2.12925171e-07  8.64000000e-11  2.12925170e-07  8.64000000e-11  2.12925170e-07  8.64000000e-11  2.12925218e-07  8.64000000e-11  2.12925171e-07  8.64000000e-11  2.12925171e-07  8.64000000e-11  2.12925170e-07  8.64000000e-11  0.00000000e+00  8.64000000e-11  0.00000000e+00  8.64000000e-11  0.00000000e+00  8.64000000e-11  0.00000000e+00  8.64000000e-11  1.80000000e+00  8.64000000e-11  1.80000000e+00  8.64000000e-11  1.80000000e+00  8.64000000e-11  1.80000000e+00 
 9.14000000e-11  1.79999999e+00  9.14000000e-11  2.12925184e-07  9.14000000e-11  2.12925184e-07  9.14000000e-11  2.12925184e-07  9.14000000e-11  2.12925218e-07  9.14000000e-11  2.12925171e-07  9.14000000e-11  2.12925171e-07  9.14000000e-11  2.12925170e-07  9.14000000e-11  2.12925218e-07  9.14000000e-11  2.12925170e-07  9.14000000e-11  2.12925171e-07  9.14000000e-11  2.12925170e-07  9.14000000e-11  2.12925218e-07  9.14000000e-11  2.12925171e-07  9.14000000e-11  2.12925170e-07  9.14000000e-11  2.12925170e-07  9.14000000e-11  0.00000000e+00  9.14000000e-11  0.00000000e+00  9.14000000e-11  0.00000000e+00  9.14000000e-11  0.00000000e+00  9.14000000e-11  1.80000000e+00  9.14000000e-11  1.80000000e+00  9.14000000e-11  1.80000000e+00  9.14000000e-11  1.80000000e+00 
 9.64000000e-11  1.79999999e+00  9.64000000e-11  2.12925184e-07  9.64000000e-11  2.12925184e-07  9.64000000e-11  2.12925184e-07  9.64000000e-11  2.12925218e-07  9.64000000e-11  2.12925171e-07  9.64000000e-11  2.12925171e-07  9.64000000e-11  2.12925170e-07  9.64000000e-11  2.12925218e-07  9.64000000e-11  2.12925171e-07  9.64000000e-11  2.12925170e-07  9.64000000e-11  2.12925170e-07  9.64000000e-11  2.12925218e-07  9.64000000e-11  2.12925171e-07  9.64000000e-11  2.12925171e-07  9.64000000e-11  2.12925170e-07  9.64000000e-11  0.00000000e+00  9.64000000e-11  0.00000000e+00  9.64000000e-11  0.00000000e+00  9.64000000e-11  0.00000000e+00  9.64000000e-11  1.80000000e+00  9.64000000e-11  1.80000000e+00  9.64000000e-11  1.80000000e+00  9.64000000e-11  1.80000000e+00 
 1.01400000e-10  1.79999999e+00  1.01400000e-10  2.12925184e-07  1.01400000e-10  2.12925184e-07  1.01400000e-10  2.12925184e-07  1.01400000e-10  2.12925218e-07  1.01400000e-10  2.12925171e-07  1.01400000e-10  2.12925171e-07  1.01400000e-10  2.12925171e-07  1.01400000e-10  2.12925218e-07  1.01400000e-10  2.12925171e-07  1.01400000e-10  2.12925171e-07  1.01400000e-10  2.12925171e-07  1.01400000e-10  2.12925219e-07  1.01400000e-10  2.12925171e-07  1.01400000e-10  2.12925171e-07  1.01400000e-10  2.12925171e-07  1.01400000e-10  0.00000000e+00  1.01400000e-10  0.00000000e+00  1.01400000e-10  0.00000000e+00  1.01400000e-10  0.00000000e+00  1.01400000e-10  1.80000000e+00  1.01400000e-10  1.80000000e+00  1.01400000e-10  1.80000000e+00  1.01400000e-10  1.80000000e+00 
 1.06400000e-10  1.79999999e+00  1.06400000e-10  2.12925184e-07  1.06400000e-10  2.12925184e-07  1.06400000e-10  2.12925184e-07  1.06400000e-10  2.12925218e-07  1.06400000e-10  2.12925171e-07  1.06400000e-10  2.12925171e-07  1.06400000e-10  2.12925171e-07  1.06400000e-10  2.12925218e-07  1.06400000e-10  2.12925171e-07  1.06400000e-10  2.12925170e-07  1.06400000e-10  2.12925171e-07  1.06400000e-10  2.12925218e-07  1.06400000e-10  2.12925171e-07  1.06400000e-10  2.12925171e-07  1.06400000e-10  2.12925171e-07  1.06400000e-10  0.00000000e+00  1.06400000e-10  0.00000000e+00  1.06400000e-10  0.00000000e+00  1.06400000e-10  0.00000000e+00  1.06400000e-10  1.80000000e+00  1.06400000e-10  1.80000000e+00  1.06400000e-10  1.80000000e+00  1.06400000e-10  1.80000000e+00 
 1.11400000e-10  1.79999999e+00  1.11400000e-10  2.12925184e-07  1.11400000e-10  2.12925184e-07  1.11400000e-10  2.12925184e-07  1.11400000e-10  2.12925218e-07  1.11400000e-10  2.12925171e-07  1.11400000e-10  2.12925171e-07  1.11400000e-10  2.12925170e-07  1.11400000e-10  2.12925218e-07  1.11400000e-10  2.12925171e-07  1.11400000e-10  2.12925170e-07  1.11400000e-10  2.12925171e-07  1.11400000e-10  2.12925218e-07  1.11400000e-10  2.12925171e-07  1.11400000e-10  2.12925171e-07  1.11400000e-10  2.12925171e-07  1.11400000e-10  0.00000000e+00  1.11400000e-10  0.00000000e+00  1.11400000e-10  0.00000000e+00  1.11400000e-10  0.00000000e+00  1.11400000e-10  1.80000000e+00  1.11400000e-10  1.80000000e+00  1.11400000e-10  1.80000000e+00  1.11400000e-10  1.80000000e+00 
 1.16400000e-10  1.79999999e+00  1.16400000e-10  2.12925184e-07  1.16400000e-10  2.12925184e-07  1.16400000e-10  2.12925184e-07  1.16400000e-10  2.12925218e-07  1.16400000e-10  2.12925171e-07  1.16400000e-10  2.12925171e-07  1.16400000e-10  2.12925170e-07  1.16400000e-10  2.12925218e-07  1.16400000e-10  2.12925170e-07  1.16400000e-10  2.12925170e-07  1.16400000e-10  2.12925171e-07  1.16400000e-10  2.12925218e-07  1.16400000e-10  2.12925171e-07  1.16400000e-10  2.12925171e-07  1.16400000e-10  2.12925171e-07  1.16400000e-10  0.00000000e+00  1.16400000e-10  0.00000000e+00  1.16400000e-10  0.00000000e+00  1.16400000e-10  0.00000000e+00  1.16400000e-10  1.80000000e+00  1.16400000e-10  1.80000000e+00  1.16400000e-10  1.80000000e+00  1.16400000e-10  1.80000000e+00 
 1.21400000e-10  1.79999999e+00  1.21400000e-10  2.12925184e-07  1.21400000e-10  2.12925184e-07  1.21400000e-10  2.12925184e-07  1.21400000e-10  2.12925218e-07  1.21400000e-10  2.12925171e-07  1.21400000e-10  2.12925171e-07  1.21400000e-10  2.12925171e-07  1.21400000e-10  2.12925218e-07  1.21400000e-10  2.12925171e-07  1.21400000e-10  2.12925170e-07  1.21400000e-10  2.12925170e-07  1.21400000e-10  2.12925218e-07  1.21400000e-10  2.12925170e-07  1.21400000e-10  2.12925170e-07  1.21400000e-10  2.12925170e-07  1.21400000e-10  0.00000000e+00  1.21400000e-10  0.00000000e+00  1.21400000e-10  0.00000000e+00  1.21400000e-10  0.00000000e+00  1.21400000e-10  1.80000000e+00  1.21400000e-10  1.80000000e+00  1.21400000e-10  1.80000000e+00  1.21400000e-10  1.80000000e+00 
