 2.15000000e-10  1.80000000e+00  2.15000000e-10  0.00000000e+00  2.15000000e-10  5.08555023e-04  2.15000000e-10  1.70229115e-01  2.15000000e-10 -9.22914989e-05  2.15000000e-10  1.79999999e+00  2.15000000e-10  1.80000000e+00 
 2.25000000e-10  1.80000000e+00  2.25000000e-10  0.00000000e+00  2.25000000e-10  5.89769086e-04  2.25000000e-10  6.32666474e-02  2.25000000e-10  3.60467816e-04  2.25000000e-10  1.79999999e+00  2.25000000e-10  1.80000000e+00 
 2.35000000e-10  1.80000000e+00  2.35000000e-10  0.00000000e+00  2.35000000e-10  7.35354246e-04  2.35000000e-10  2.16219638e-02  2.35000000e-10  5.61172805e-04  2.35000000e-10  1.79999999e+00  2.35000000e-10  1.80000000e+00 
 2.45000000e-10  1.80000000e+00  2.45000000e-10  0.00000000e+00  2.45000000e-10  7.44656750e-04  2.45000000e-10  7.89494213e-03  2.45000000e-10  5.32649360e-04  2.45000000e-10  1.79999999e+00  2.45000000e-10  1.80000000e+00 
 2.55000000e-10  1.80000000e+00  2.55000000e-10  0.00000000e+00  2.55000000e-10  6.40214994e-04  2.55000000e-10  3.51671986e-03  2.55000000e-10  4.14139837e-04  2.55000000e-10  1.79999999e+00  2.55000000e-10  1.80000000e+00 
 2.65000000e-10  1.80000000e+00  2.65000000e-10  0.00000000e+00  2.65000000e-10  5.08710951e-04  2.65000000e-10  1.95169958e-03  2.65000000e-10  2.93675887e-04  2.65000000e-10  1.79999999e+00  2.65000000e-10  1.80000000e+00 
 2.75000000e-10  1.80000000e+00  2.75000000e-10  0.00000000e+00  2.75000000e-10  3.81270378e-04  2.75000000e-10  1.24789019e-03  2.75000000e-10  1.99569012e-04  2.75000000e-10  1.79999999e+00  2.75000000e-10  1.80000000e+00 
 2.85000000e-10  1.80000000e+00  2.85000000e-10  0.00000000e+00  2.85000000e-10  2.82756446e-04  2.85000000e-10  8.50196127e-04  2.85000000e-10  1.33137658e-04  2.85000000e-10  1.79999999e+00  2.85000000e-10  1.80000000e+00 
 2.95000000e-10  1.80000000e+00  2.95000000e-10  0.00000000e+00  2.95000000e-10  2.02698832e-04  2.95000000e-10  5.93670309e-04  2.95000000e-10  8.80943297e-05  2.95000000e-10  1.79999999e+00  2.95000000e-10  1.80000000e+00 
 3.05000000e-10  1.80000000e+00  3.05000000e-10  0.00000000e+00  3.05000000e-10  1.48125111e-04  3.05000000e-10  4.17684366e-04  3.05000000e-10  5.81503746e-05  3.05000000e-10  1.79999999e+00  3.05000000e-10  1.80000000e+00 
 3.15000000e-10  1.80000000e+00  3.15000000e-10  0.00000000e+00  3.15000000e-10  1.03720375e-04  3.15000000e-10  2.95035136e-04  3.15000000e-10  3.83138279e-05  3.15000000e-10  1.79999999e+00  3.15000000e-10  1.80000000e+00 
 3.25000000e-10  1.80000000e+00  3.25000000e-10  0.00000000e+00  3.25000000e-10  7.62868257e-05  3.25000000e-10  2.08285868e-04  3.25000000e-10  2.52756962e-05  3.25000000e-10  1.79999999e+00  3.25000000e-10  1.80000000e+00 
 3.35000000e-10  1.80000000e+00  3.35000000e-10  0.00000000e+00  3.35000000e-10  5.20455835e-05  3.35000000e-10  1.47417434e-04  3.35000000e-10  1.66445948e-05  3.35000000e-10  1.79999999e+00  3.35000000e-10  1.80000000e+00 
 3.45000000e-10  1.80000000e+00  3.45000000e-10  0.00000000e+00  3.45000000e-10  3.92476357e-05  3.45000000e-10  1.04052406e-04  3.45000000e-10  1.09996639e-05  3.45000000e-10  1.79999999e+00  3.45000000e-10  1.80000000e+00 
 3.55000000e-10  1.80000000e+00  3.55000000e-10  0.00000000e+00  3.55000000e-10  2.56455937e-05  3.55000000e-10  7.37505273e-05  3.55000000e-10  7.23899880e-06  3.55000000e-10  1.79999999e+00  3.55000000e-10  1.80000000e+00 
 3.65000000e-10  1.80000000e+00  3.65000000e-10  0.00000000e+00  3.65000000e-10  2.03809807e-05  3.65000000e-10  5.19929026e-05  3.65000000e-10  4.80102904e-06  3.65000000e-10  1.79999999e+00  3.65000000e-10  1.80000000e+00 
 3.75000000e-10  1.80000000e+00  3.75000000e-10  0.00000000e+00  3.75000000e-10  1.23090192e-05  3.75000000e-10  3.69348159e-05  3.75000000e-10  3.15237977e-06  3.75000000e-10  1.79999999e+00  3.75000000e-10  1.80000000e+00 
 3.85000000e-10  1.80000000e+00  3.85000000e-10  0.00000000e+00  3.85000000e-10  1.08518442e-05  3.85000000e-10  2.59736825e-05  3.85000000e-10  2.10547003e-06  3.85000000e-10  1.79999999e+00  3.85000000e-10  1.80000000e+00 
 3.95000000e-10  1.80000000e+00  3.95000000e-10  0.00000000e+00  3.95000000e-10  5.59310029e-06  3.95000000e-10  1.85236467e-05  3.95000000e-10  1.37359158e-06  3.95000000e-10  1.79999999e+00  3.95000000e-10  1.80000000e+00 
 4.05000000e-10  1.80000000e+00  4.05000000e-10  0.00000000e+00  4.05000000e-10  6.04794094e-06  4.05000000e-10  1.29394684e-05  4.05000000e-10  9.30826742e-07  4.05000000e-10  1.80000000e+00  4.05000000e-10  1.80000000e+00 
 4.15000000e-10  1.80000000e+00  4.15000000e-10  0.00000000e+00  4.15000000e-10  2.22122720e-06  4.15000000e-10  9.33013536e-06  4.15000000e-10  5.97824216e-07  4.15000000e-10  1.79999999e+00  4.15000000e-10  1.80000000e+00 
 4.25000000e-10  1.80000000e+00  4.25000000e-10  0.00000000e+00  4.25000000e-10  3.62675565e-06  4.25000000e-10  6.42567489e-06  4.25000000e-10  4.17727578e-07  4.25000000e-10  1.79999999e+00  4.25000000e-10  1.80000000e+00 
 4.35000000e-10  1.80000000e+00  4.35000000e-10  0.00000000e+00  4.35000000e-10  5.33071455e-07  4.35000000e-10  4.72708507e-06  4.35000000e-10  2.58587265e-07  4.35000000e-10  1.80000001e+00  4.35000000e-10  1.80000000e+00 
 4.45000000e-10  1.80000000e+00  4.45000000e-10  0.00000000e+00  4.45000000e-10  2.40443443e-06  4.45000000e-10  3.16941164e-06  4.45000000e-10  1.92875057e-07  4.45000000e-10  1.79999998e+00  4.45000000e-10  1.80000000e+00 
 4.55000000e-10  1.80000000e+00  4.55000000e-10  0.00000000e+00  4.55000000e-10 -3.16040477e-07  4.55000000e-10  2.41903715e-06  4.55000000e-10  1.09951756e-07  4.55000000e-10  1.80000002e+00  4.55000000e-10  1.80000000e+00 
 4.65000000e-10  1.80000000e+00  4.65000000e-10  0.00000000e+00  4.65000000e-10  1.79026375e-06  4.65000000e-10  1.54273312e-06  4.65000000e-10  9.39709751e-08  4.65000000e-10  1.80000015e+00  4.65000000e-10  1.80000000e+00 
 4.75000000e-10  1.80000000e+00  4.75000000e-10  0.00000000e+00  4.75000000e-10 -7.41165042e-07  4.75000000e-10  1.25952110e-06  4.75000000e-10  4.47105128e-08  4.75000000e-10  1.79999947e+00  4.75000000e-10  1.80000000e+00 
 4.85000000e-10  1.80000000e+00  4.85000000e-10  0.00000000e+00  4.85000000e-10  1.48097845e-06  4.85000000e-10  7.31630678e-07  4.85000000e-10  5.03957576e-08  4.85000000e-10  1.80000014e+00  4.85000000e-10  1.80000000e+00 
 4.95000000e-10  1.80000000e+00  4.95000000e-10  0.00000000e+00  4.95000000e-10 -9.47113869e-07  4.95000000e-10  6.75116765e-07  4.95000000e-10  1.59806335e-08  4.95000000e-10  1.79999984e+00  4.95000000e-10  1.80000000e+00 
 5.05000000e-10  1.80000000e+00  5.05000000e-10  0.00000000e+00  5.05000000e-10  1.31987353e-06  5.05000000e-10  3.28773583e-07  5.05000000e-10  3.10832961e-08  5.05000000e-10  1.79999959e+00  5.05000000e-10  1.80000000e+00 
 5.15000000e-10  1.80000000e+00  5.15000000e-10  0.00000000e+00  5.15000000e-10 -1.04430322e-06  5.15000000e-10  3.78816969e-07  5.15000000e-10  3.31082856e-09  5.15000000e-10  1.80001115e+00  5.15000000e-10  1.80000000e+00 
 5.25000000e-10  1.80000000e+00  5.25000000e-10  0.00000000e+00  5.25000000e-10  1.23294396e-06  5.25000000e-10  1.30332342e-07  5.25000000e-10  2.24489042e-08  5.25000000e-10  1.79999336e+00  5.25000000e-10  1.80000000e+00 
 5.35000000e-10  1.80000000e+00  5.35000000e-10  0.00000000e+00  5.35000000e-10 -1.09359552e-06  5.35000000e-10  2.36731210e-07  5.35000000e-10 -2.40560266e-09  5.35000000e-10  1.79997871e+00  5.35000000e-10  1.80000000e+00 
 5.45000000e-10  1.80000000e+00  5.45000000e-10  0.00000000e+00  5.45000000e-10  1.18724713e-06  5.45000000e-10  2.36783933e-08  5.45000000e-10  1.85568302e-08  5.45000000e-10  1.79996571e+00  5.45000000e-10  1.80000000e+00 
 5.55000000e-10  1.80000000e+00  5.55000000e-10  0.00000000e+00  5.55000000e-10 -1.11092921e-06  5.55000000e-10  1.61317683e-07  5.55000000e-10 -4.92140544e-09  5.55000000e-10  1.79990496e+00  5.55000000e-10  1.80000000e+00 
 5.65000000e-10  1.80000000e+00  5.65000000e-10  0.00000000e+00  5.65000000e-10  1.15876552e-06  5.65000000e-10 -2.74794990e-08  5.65000000e-10  1.68341828e-08  5.65000000e-10  1.80036983e+00  5.65000000e-10  1.80000000e+00 
 5.75000000e-10  1.80000000e+00  5.75000000e-10  0.00000000e+00  5.75000000e-10 -1.11339814e-06  5.75000000e-10  1.21143218e-07  5.75000000e-10 -6.01133343e-09  5.75000000e-10  1.80072799e+00  5.75000000e-10  1.80000000e+00 
 5.85000000e-10  1.80000000e+00  5.85000000e-10  0.00000000e+00  5.85000000e-10  1.13871521e-06  5.85000000e-10 -4.96086793e-08  5.85000000e-10  1.60412245e-08  5.85000000e-10  1.79986342e+00  5.85000000e-10  1.80000000e+00 
 5.95000000e-10  1.80000000e+00  5.95000000e-10  0.00000000e+00  5.95000000e-10 -1.10871263e-06  5.95000000e-10  9.80793850e-08  5.95000000e-10 -6.48207842e-09  5.95000000e-10  1.79723562e+00  5.95000000e-10  1.80000000e+00 
 6.05000000e-10  1.80000000e+00  6.05000000e-10  0.00000000e+00  6.05000000e-10  1.12296424e-06  6.05000000e-10 -5.69575446e-08  6.05000000e-10  1.56873915e-08  6.05000000e-10  1.78980455e+00  6.05000000e-10  1.80000000e+00 
 6.15000000e-10  1.80000000e+00  6.15000000e-10  0.00000000e+00  6.15000000e-10 -1.10053802e-06  6.15000000e-10  8.33468637e-08  6.15000000e-10 -6.70448759e-09  6.15000000e-10  1.79704220e+00  6.15000000e-10  1.80000000e+00 
 6.25000000e-10  1.80000000e+00  6.25000000e-10  0.00000000e+00  6.25000000e-10  1.10938347e-06  6.25000000e-10 -5.71568847e-08  6.25000000e-10  1.55124044e-08  6.25000000e-10  1.84329540e+00  6.25000000e-10  1.80000000e+00 
 6.35000000e-10  1.80000000e+00  6.35000000e-10  0.00000000e+00  6.35000000e-10 -1.09070405e-06  6.35000000e-10  7.27600088e-08  6.35000000e-10 -6.79286001e-09  6.35000000e-10  1.88943137e+00  6.35000000e-10  1.80000000e+00 
 6.45000000e-10  1.80000000e+00  6.45000000e-10  0.00000000e+00  6.45000000e-10  1.09692063e-06  6.45000000e-10 -5.39233761e-08  6.45000000e-10  1.54174682e-08  6.45000000e-10  1.81917517e+00  6.45000000e-10  1.80000000e+00 
 6.55000000e-10  1.80000000e+00  6.55000000e-10  0.00000000e+00  6.55000000e-10 -1.08010938e-06  6.55000000e-10  6.42728282e-08  6.55000000e-10 -6.81608184e-09  6.55000000e-10  1.56033644e+00  6.55000000e-10  1.80000000e+00 
 6.65000000e-10  1.80000000e+00  6.65000000e-10  0.00000000e+00  6.65000000e-10  1.08505885e-06  6.65000000e-10 -4.90766537e-08  6.65000000e-10  1.53587823e-08  6.65000000e-10  1.19389222e+00  6.65000000e-10  1.80000000e+00 
 6.75000000e-10  1.80000000e+00  6.75000000e-10  0.00000000e+00  6.75000000e-10 -1.06919431e-06  6.75000000e-10  5.68824511e-08  6.75000000e-10 -6.81018494e-09  6.75000000e-10  7.96487339e-01  6.75000000e-10  1.80000000e+00 
 6.85000000e-10  1.80000000e+00  6.85000000e-10  0.00000000e+00  6.85000000e-10  1.07354418e-06  6.85000000e-10 -4.35069195e-08  6.85000000e-10  1.53160673e-08  6.85000000e-10  4.20261996e-01  6.85000000e-10  1.80000000e+00 
 6.95000000e-10  1.80000000e+00  6.95000000e-10  0.00000000e+00  6.95000000e-10 -1.05817426e-06  6.95000000e-10  5.00964778e-08  6.95000000e-10 -6.79116693e-09  6.95000000e-10  1.60113884e-01  6.95000000e-10  1.80000000e+00 
 7.05000000e-10  1.80000000e+00  7.05000000e-10  0.00000000e+00  7.05000000e-10  1.06225164e-06  7.05000000e-10 -3.76492310e-08  7.05000000e-10  1.52803235e-08  7.05000000e-10  4.55839673e-02  7.05000000e-10  1.80000000e+00 
 7.15000000e-10  1.80000000e+00  7.15000000e-10  0.00000000e+00  7.15000000e-10 -1.04715440e-06  7.15000000e-10  4.36725480e-08  7.15000000e-10 -6.76609795e-09  7.15000000e-10  1.14489489e-02  7.15000000e-10  1.80000000e+00 
