 2.29668657e-10  1.80000000e+00  2.29668657e-10  1.80000000e+00  2.29668657e-10  0.00000000e+00  2.29668657e-10  1.72997756e+00  2.29668657e-10  1.80120411e+00  2.29668657e-10  1.74944687e-03  2.29668657e-10  1.80216150e+00  2.29668657e-10  4.85880760e-04  2.29668657e-10  3.47669132e-04  2.29668657e-10  9.81464431e-01  2.29668657e-10  1.81859019e+00 
 2.87750720e-10  1.80000000e+00  2.87750720e-10  1.80000000e+00  2.87750720e-10  0.00000000e+00  2.87750720e-10  1.62945440e+00  2.87750720e-10  1.79869937e+00  2.87750720e-10 -1.26916209e-03  2.87750720e-10  1.79962799e+00  2.87750720e-10 -8.33704465e-04  2.87750720e-10  2.05669568e-04  2.87750720e-10  1.00779427e+00  2.87750720e-10  1.78569960e+00 
 3.45969174e-10  1.80000000e+00  3.45969174e-10  1.80000000e+00  3.45969174e-10  0.00000000e+00  3.45969174e-10  1.52311995e+00  3.45969174e-10  1.80124986e+00  3.45969174e-10  1.90170589e-03  3.45969174e-10  1.80067995e+00  3.45969174e-10  1.08020102e-03  3.45969174e-10  2.17690537e-04  3.45969174e-10  1.01444520e+00  3.45969174e-10  1.81068099e+00 
 4.21430488e-10  1.80000000e+00  4.21430488e-10  1.80000000e+00  4.21430488e-10  0.00000000e+00  4.21430488e-10  1.39503919e+00  4.21430488e-10  1.79880914e+00  4.21430488e-10 -2.11619822e-03  4.21430488e-10  1.81381520e+00  4.21430488e-10 -1.23504980e-03  4.21430488e-10  1.25877048e-04  4.21430488e-10  1.00210308e+00  4.21430488e-10  1.79135550e+00 
 4.95263813e-10  1.80000000e+00  4.95263813e-10  1.80000000e+00  4.95263813e-10  0.00000000e+00  4.95263813e-10  1.11552467e+00  4.95263813e-10  1.80198494e+00  4.95263813e-10  2.64168629e-02  4.95263813e-10  7.94621457e-01  4.95263813e-10  1.34560447e-03  4.95263813e-10  1.46097448e-04  4.95263813e-10  1.56521920e+00  4.95263813e-10  1.79718930e+00 
 5.89511107e-10  1.80000000e+00  5.89511107e-10  1.80000000e+00  5.89511107e-10  0.00000000e+00  5.89511107e-10  5.63843586e-01  5.89511107e-10  1.79772688e+00  5.89511107e-10  1.41028146e-03  5.89511107e-10 -8.10532089e-02  5.89511107e-10 -1.42107168e-03  5.89511107e-10  8.10324372e-05  5.89511107e-10  1.87740732e+00  5.89511107e-10  1.79384314e+00 
 6.76141053e-10  1.80000000e+00  6.76141053e-10  1.80000000e+00  6.76141053e-10  0.00000000e+00  6.76141053e-10  1.78185884e-01  6.76141053e-10  1.80143873e+00  6.76141053e-10 -8.54889490e-03  6.76141053e-10  8.38629273e-02  6.76141053e-10  1.47536959e-03  6.76141053e-10  1.04105393e-04  6.76141053e-10  1.74587826e+00  6.76141053e-10  1.80608158e+00 
 7.67020759e-10  1.80000000e+00  7.67020759e-10  1.80000000e+00  7.67020759e-10  0.00000000e+00  7.67020759e-10  2.77859455e-02  7.67020759e-10  1.79934804e+00  7.67020759e-10  9.77517795e-03  7.67020759e-10 -5.29815623e-02  7.67020759e-10 -1.52026110e-03  7.67020759e-10  5.76128541e-05  7.67020759e-10  1.82813240e+00  7.67020759e-10  1.79440230e+00 
 8.51077520e-10  1.80000000e+00  8.51077520e-10  1.80000000e+00  8.51077520e-10  0.00000000e+00  8.51077520e-10  1.18606827e-03  8.51077520e-10  1.80005270e+00  8.51077520e-10 -8.18476933e-03  8.51077520e-10  4.11837872e-02  8.51077520e-10  1.54767226e-03  8.51077520e-10  8.03817880e-05  8.51077520e-10  1.78229132e+00  8.51077520e-10  1.80457924e+00 
 9.37810272e-10  1.80000000e+00  9.37810272e-10  1.80000000e+00  9.37810272e-10  0.00000000e+00  9.37810272e-10 -2.30051434e-03  9.37810272e-10  1.80024581e+00  9.37810272e-10  6.39911411e-03  9.37810272e-10 -2.65598727e-02  9.37810272e-10 -1.56770136e-03  9.37810272e-10  4.51720092e-05  9.37810272e-10  1.81073914e+00  9.37810272e-10  1.79618070e+00 
 1.02060249e-09  1.80000000e+00  1.02060249e-09  1.80000000e+00  1.02060249e-09  0.00000000e+00  1.02060249e-09 -2.47106752e-03  1.02060249e-09  1.79963227e+00  1.02060249e-09 -4.58128917e-03  1.02060249e-09  1.88132607e-02  1.02060249e-09  1.57372037e-03  1.02060249e-09  6.47678206e-05  1.02060249e-09  1.79331066e+00  1.02060249e-09  1.80300352e+00 
 1.10350675e-09  1.80000000e+00  1.10350675e-09  1.80000000e+00  1.10350675e-09  0.00000000e+00  1.10350675e-09 -2.63259759e-03  1.10350675e-09  1.80035805e+00  1.10350675e-09  3.21532114e-03  1.10350675e-09 -1.21337125e-02  1.10350675e-09 -1.57351141e-03  1.10350675e-09  3.78456185e-05  1.10350675e-09  1.80416182e+00  1.10350675e-09  1.79758771e+00 
 1.18411199e-09  1.80000000e+00  1.18411199e-09  1.80000000e+00  1.18411199e-09  0.00000000e+00  1.18411199e-09 -2.64416715e-03  1.18411199e-09  1.79970575e+00  1.18411199e-09 -2.15608366e-03  1.18411199e-09  8.14328900e-03  1.18411199e-09  1.56325566e-03  1.18411199e-09  5.35600714e-05  1.18411199e-09  1.79735836e+00  1.18411199e-09  1.80187681e+00 
 1.26370163e-09  1.80000000e+00  1.26370163e-09  1.80000000e+00  1.26370163e-09  0.00000000e+00  1.26370163e-09 -2.71470602e-03  1.26370163e-09  1.80019667e+00  1.26370163e-09  1.43276105e-03  1.26370163e-09 -5.14830567e-03  1.26370163e-09 -1.54694574e-03  1.26370163e-09  3.32649599e-05  1.26370163e-09  1.80166322e+00  1.26370163e-09  1.79851987e+00 
 1.34168890e-09  1.80000000e+00  1.34168890e-09  1.80000000e+00  1.34168890e-09  0.00000000e+00  1.34168890e-09 -2.85353015e-03  1.34168890e-09  1.79989587e+00  1.34168890e-09 -9.26093865e-04  1.34168890e-09  3.28080056e-03  1.34168890e-09  1.52421291e-03  1.34168890e-09  4.51082183e-05  1.34168890e-09  1.79892297e+00  1.34168890e-09  1.80114172e+00 
 1.41864391e-09  1.80000000e+00  1.41864391e-09  1.80000000e+00  1.41864391e-09  0.00000000e+00  1.41864391e-09 -2.90156826e-03  1.41864391e-09  1.80001607e+00  1.41864391e-09  6.01444528e-04  1.41864391e-09 -1.97923858e-03  1.41864391e-09 -1.49569392e-03  1.41864391e-09  3.01846309e-05  1.41864391e-09  1.80069344e+00  1.41864391e-09  1.79911334e+00 
 1.49449102e-09  1.80000000e+00  1.49449102e-09  1.80000000e+00  1.49449102e-09  0.00000000e+00  1.49449102e-09 -3.05002195e-03  1.49449102e-09  1.80005363e+00  1.49449102e-09 -3.87583065e-04  1.49449102e-09  1.16637382e-03  1.49449102e-09  1.46385293e-03  1.49449102e-09  3.85572771e-05  1.49449102e-09  1.79953131e+00  1.49449102e-09  1.80067341e+00 
 1.56965658e-09  1.80000000e+00  1.56965658e-09  1.80000000e+00  1.56965658e-09  0.00000000e+00  1.56965658e-09 -3.07532283e-03  1.56965658e-09  1.79989168e+00  1.56965658e-09  2.59329201e-04  1.56965658e-09 -6.26986162e-04  1.56965658e-09 -1.42685478e-03  1.56965658e-09  2.78997990e-05  1.56965658e-09  1.80032055e+00  1.56965658e-09  1.79948905e+00 
 1.64404342e-09  1.80000000e+00  1.64404342e-09  1.80000000e+00  1.64404342e-09  0.00000000e+00  1.64404342e-09 -3.19459541e-03  1.64404342e-09  1.80014913e+00  1.64404342e-09 -1.79031241e-04  1.64404342e-09  2.96821388e-04  1.64404342e-09  1.38901826e-03  1.64404342e-09  3.33973883e-05  1.64404342e-09  1.79976319e+00  1.64404342e-09  1.80037573e+00 
 1.71798539e-09  1.80000000e+00  1.71798539e-09  1.80000000e+00  1.71798539e-09  0.00000000e+00  1.71798539e-09 -3.18776487e-03  1.71798539e-09  1.79982195e+00  1.71798539e-09  1.35501088e-04  1.71798539e-09 -8.79106119e-05  1.71798539e-09 -1.34675585e-03  1.71798539e-09  2.60432108e-05  1.71798539e-09  1.80018224e+00  1.71798539e-09  1.79972809e+00 
 1.79136770e-09  1.80000000e+00  1.79136770e-09  1.80000000e+00  1.79136770e-09  0.00000000e+00  1.79136770e-09 -3.28628745e-03  1.79136770e-09  1.80019819e+00  1.79136770e-09 -1.10006623e-04  1.79136770e-09 -3.35002074e-05  1.79136770e-09  1.30549825e-03  1.79136770e-09  2.92874450e-05  1.79136770e-09  1.79984700e+00  1.79136770e-09  1.80018552e+00 
 1.86446399e-09  1.80000000e+00  1.86446399e-09  1.80000000e+00  1.86446399e-09  0.00000000e+00  1.86446399e-09 -3.26145389e-03  1.86446399e-09  1.79978881e+00  1.86446399e-09  9.94774140e-05  1.86446399e-09  1.03372541e-04  1.86446399e-09 -1.26052217e-03  1.86446399e-09  2.44368306e-05  1.86446399e-09  1.80013384e+00  1.86446399e-09  1.79988104e+00 
 1.93715495e-09  1.80000000e+00  1.93715495e-09  1.80000000e+00  1.93715495e-09  0.00000000e+00  1.93715495e-09 -3.34595824e-03  1.93715495e-09  1.80021949e+00  1.93715495e-09 -9.41892351e-05  1.93715495e-09 -1.38489317e-04  1.93715495e-09  1.21783682e-03  1.93715495e-09  2.59788558e-05  1.93715495e-09  1.79987508e+00  1.93715495e-09  1.80006361e+00 
 2.00966736e-09  1.80000000e+00  2.00966736e-09  1.80000000e+00  2.00966736e-09  0.00000000e+00  2.00966736e-09 -3.30997961e-03  2.00966736e-09  1.79977600e+00  2.00966736e-09  9.49779967e-05  2.00966736e-09  1.53681281e-04  2.00966736e-09 -1.17205778e-03  2.00966736e-09  2.29958029e-05  2.00966736e-09  1.80011885e+00  2.00966736e-09  1.79997903e+00 
 2.08188377e-09  1.80000000e+00  2.08188377e-09  1.80000000e+00  2.08188377e-09  0.00000000e+00  2.08188377e-09 -3.38948436e-03  2.08188377e-09  1.80022628e+00  2.08188377e-09 -9.60467719e-05  2.08188377e-09 -1.54843962e-04  2.08188377e-09  1.12940882e-03  2.08188377e-09  2.32848827e-05  2.08188377e-09  1.79988295e+00  2.08188377e-09  1.79998589e+00 
 2.15399394e-09  1.80000000e+00  2.15399394e-09  1.80000000e+00  2.15399394e-09  0.00000000e+00  2.15399394e-09 -3.98972549e-03  2.15399394e-09  1.79977326e+00  2.15399394e-09  9.86989131e-05  2.15399394e-09  1.49771723e-04  2.15399394e-09 -1.08418713e-03  2.15399394e-09  2.16802329e-05  2.15399394e-09  1.80010071e+00  2.15399394e-09  1.80004187e+00 
 2.22586204e-09  1.80000000e+00  2.22586204e-09  1.80000000e+00  2.22586204e-09  0.00000000e+00  2.22586204e-09 -9.39649585e-04  2.22586204e-09  1.80022649e+00  2.22586204e-09 -9.47238259e-05  2.22586204e-09 -1.38257000e-04  2.22586204e-09  1.04258435e-03  2.22586204e-09  2.10645730e-05  2.22586204e-09  1.79996349e+00  2.22586204e-09  1.79993664e+00 
 2.29312583e-09  1.80000000e+00  2.29312583e-09  1.80000000e+00  2.29312583e-09  0.00000000e+00  2.29312583e-09 -1.80971457e-04  2.29312583e-09  1.79977441e+00  2.29312583e-09  9.44772235e-05  2.29312583e-09  1.25594926e-04  2.29312583e-09 -9.95981067e-04  2.29312583e-09  2.05307864e-05  2.29312583e-09  1.80009122e+00  2.29312583e-09  1.80008102e+00 
 2.39664367e-09  1.80000000e+00  2.39664367e-09  1.80000000e+00  2.39664367e-09  0.00000000e+00  2.39664367e-09 -5.75481949e-05  2.39664367e-09  1.80022478e+00  2.39664367e-09 -9.71776596e-05  2.39664367e-09 -1.16139831e-04  2.39664367e-09  9.68683696e-04  2.39664367e-09  1.89820851e-05  2.39664367e-09  1.79990437e+00  2.39664367e-09  1.79990987e+00 
 2.49954197e-09  1.80000000e+00  2.49954197e-09  1.80000000e+00  2.49954197e-09  0.00000000e+00  2.49954197e-09  5.11247179e-05  2.49954197e-09  1.79977648e+00  2.49954197e-09  1.01315601e-04  2.49954197e-09  1.08249683e-04  2.49954197e-09 -9.39005703e-04  2.49954197e-09  1.87613791e-05  2.49954197e-09  1.80010278e+00  2.49954197e-09  1.80009801e+00 
 2.65798420e-09  1.80000000e+00  2.65798420e-09  1.80000000e+00  2.65798420e-09  0.00000000e+00  2.65798420e-09 -5.31577684e-05  2.65798420e-09  1.80022271e+00  2.65798420e-09 -1.02590125e-04  2.65798420e-09 -1.01993999e-04  2.65798420e-09  9.22206221e-04  2.65798420e-09  1.65861597e-05  2.65798420e-09  1.79989384e+00  2.65798420e-09  1.79989745e+00 
 2.85552261e-09  1.80000000e+00  2.85552261e-09  1.80000000e+00  2.85552261e-09  0.00000000e+00  2.85552261e-09  5.46360981e-05  2.85552261e-09  1.79977812e+00  2.85552261e-09  1.05009049e-04  2.85552261e-09  9.84123497e-05  2.85552261e-09 -9.06597324e-04  2.85552261e-09  1.61720076e-05  2.85552261e-09  1.80010826e+00  2.85552261e-09  1.80010582e+00 
 3.12768993e-09  1.80000000e+00  3.12768993e-09  1.80000000e+00  3.12768993e-09  0.00000000e+00  3.12768993e-09 -5.49781906e-05  3.12768993e-09  1.80022138e+00  3.12768993e-09 -1.05257147e-04  3.12768993e-09 -9.45843869e-05  3.12768993e-09  8.97539724e-04  3.12768993e-09  1.34996920e-05  3.12768993e-09  1.79989032e+00  3.12768993e-09  1.79989190e+00 
 3.51918903e-09  1.80000000e+00  3.51918903e-09  1.80000000e+00  3.51918903e-09  0.00000000e+00  3.51918903e-09  5.57298114e-05  3.51918903e-09  1.79977909e+00  3.51918903e-09  1.06818043e-04  3.51918903e-09  9.32112384e-05  3.51918903e-09 -8.89183600e-04  3.51918903e-09  1.27601710e-05  3.51918903e-09  1.80011045e+00  3.51918903e-09  1.80010954e+00 
 4.05359133e-09  1.80000000e+00  4.05359133e-09  1.80000000e+00  4.05359133e-09  0.00000000e+00  4.05359133e-09 -5.56231498e-05  4.05359133e-09  1.80022068e+00  4.05359133e-09 -1.06487238e-04  4.05359133e-09 -9.09341100e-05  4.05359133e-09  8.85227825e-04  4.05359133e-09  9.71099599e-06  4.05359133e-09  1.79988890e+00  4.05359133e-09  1.79988937e+00 
 4.83632411e-09  1.80000000e+00  4.83632411e-09  1.80000000e+00  4.83632411e-09  0.00000000e+00  4.83632411e-09  5.61454465e-05  4.83632411e-09  1.79977960e+00  4.83632411e-09  1.07668409e-04  4.83632411e-09  9.06381941e-05  4.83632411e-09 -8.80470489e-04  4.83632411e-09  8.91059369e-06  4.83632411e-09  1.80011139e+00  4.83632411e-09  1.80011129e+00 
 5.83632411e-09  1.80000000e+00  5.83632411e-09  1.80000000e+00  5.83632411e-09  0.00000000e+00  5.83632411e-09 -5.58949412e-05  5.83632411e-09  1.80022031e+00  5.83632411e-09 -1.07087401e-04  5.83632411e-09 -8.90843025e-05  5.83632411e-09  8.78940312e-04  5.83632411e-09  6.03506728e-06  5.83632411e-09  1.79988826e+00  5.83632411e-09  1.79988813e+00 
 6.83632411e-09  1.80000000e+00  6.83632411e-09  1.80000000e+00  6.83632411e-09  0.00000000e+00  6.83632411e-09  5.63713717e-05  6.83632411e-09  1.79977992e+00  6.83632411e-09  1.08185885e-04  6.83632411e-09  8.90245733e-05  6.83632411e-09 -8.74967572e-04  6.83632411e-09  6.09221213e-06  6.83632411e-09  1.80011193e+00  6.83632411e-09  1.80011235e+00 
 7.83632411e-09  1.80000000e+00  7.83632411e-09  1.80000000e+00  7.83632411e-09  0.00000000e+00  7.83632411e-09 -5.61064931e-05  7.83632411e-09  1.80021999e+00  7.83632411e-09 -1.07596017e-04  7.83632411e-09 -8.74764859e-05  7.83632411e-09  8.73446602e-04  7.83632411e-09  4.03869166e-06  7.83632411e-09  1.79988773e+00  7.83632411e-09  1.79988708e+00 
 8.83632411e-09  1.80000000e+00  8.83632411e-09  1.80000000e+00  8.83632411e-09  0.00000000e+00  8.83632411e-09  5.65679147e-05  8.83632411e-09  1.79978025e+00  8.83632411e-09  1.08686094e-04  8.83632411e-09  8.74267974e-05  8.83632411e-09 -8.69489988e-04  8.83632411e-09  4.65313288e-06  8.83632411e-09  1.80011244e+00  8.83632411e-09  1.80011339e+00 
 9.83632411e-09  1.80000000e+00  9.83632411e-09  1.80000000e+00  9.83632411e-09  0.00000000e+00  9.83632411e-09 -5.62885934e-05  9.83632411e-09  1.80021966e+00  9.83632411e-09 -1.08087453e-04  9.83632411e-09 -8.58846961e-05  9.83632411e-09  8.67978251e-04  9.83632411e-09  2.90856142e-06  9.83632411e-09  1.79988724e+00  9.83632411e-09  1.79988607e+00 
 1.08363241e-08  1.80000000e+00  1.08363241e-08  1.80000000e+00  1.08363241e-08  0.00000000e+00  1.08363241e-08  5.67361665e-05  1.08363241e-08  1.79978058e+00  1.08363241e-08  1.09169205e-04  1.08363241e-08  8.58450855e-05  1.08363241e-08 -8.64037830e-04  1.08363241e-08  3.79363530e-06  1.08363241e-08  1.80011292e+00  1.08363241e-08  1.80011439e+00 
 1.18363241e-08  1.80000000e+00  1.18363241e-08  1.80000000e+00  1.18363241e-08  0.00000000e+00  1.18363241e-08 -5.64434838e-05  1.18363241e-08  1.80021933e+00  1.18363241e-08 -1.08561904e-04  1.18363241e-08 -8.43091399e-05  1.18363241e-08  8.62535360e-04  1.18363241e-08  2.18464258e-06  1.18363241e-08  1.79988678e+00  1.18363241e-08  1.79988508e+00 
 1.28363241e-08  1.80000000e+00  1.28363241e-08  1.80000000e+00  1.28363241e-08  0.00000000e+00  1.28363241e-08  5.68781932e-05  1.28363241e-08  1.79978091e+00  1.28363241e-08  1.09635439e-04  1.28363241e-08  8.42796337e-05  1.28363241e-08 -8.58611196e-04  1.28363241e-08  3.22937309e-06  1.28363241e-08  1.80011336e+00  1.28363241e-08  1.80011535e+00 
 1.38363241e-08  1.80000000e+00  1.38363241e-08  1.80000000e+00  1.38363241e-08  0.00000000e+00  1.38363241e-08 -5.65730841e-05  1.38363241e-08  1.80021900e+00  1.38363241e-08 -1.09019616e-04  1.38363241e-08 -8.27499993e-05  1.38363241e-08  8.57118025e-04  1.38363241e-08  1.68210090e-06  1.38363241e-08  1.79988635e+00  1.38363241e-08  1.79988413e+00 
 1.48363241e-08  1.80000000e+00  1.48363241e-08  1.80000000e+00  1.48363241e-08  0.00000000e+00  1.48363241e-08  5.69957951e-05  1.48363241e-08  1.79978124e+00  1.48363241e-08  1.10085065e-04  1.48363241e-08  8.27306137e-05  1.48363241e-08 -8.53210174e-04  1.48363241e-08  2.83476451e-06  1.48363241e-08  1.80011378e+00  1.48363241e-08  1.80011629e+00 
 1.58363241e-08  1.80000000e+00  1.58363241e-08  1.80000000e+00  1.58363241e-08  0.00000000e+00  1.58363241e-08 -5.66790906e-05  1.58363241e-08  1.80021866e+00  1.58363241e-08 -1.09460875e-04  1.58363241e-08 -8.12074321e-05  1.58363241e-08  8.51726334e-04  1.58363241e-08  1.31279528e-06  1.58363241e-08  1.79988595e+00  1.58363241e-08  1.79988321e+00 
 1.68363241e-08  1.80000000e+00  1.68363241e-08  1.80000000e+00  1.68363241e-08  0.00000000e+00  1.68363241e-08  5.70905820e-05  1.68363241e-08  1.79978157e+00  1.68363241e-08  1.10518386e-04  1.68363241e-08  8.11981739e-05  1.68363241e-08 -8.47834847e-04  1.68363241e-08  2.54609858e-06  1.68363241e-08  1.80011416e+00  1.68363241e-08  1.80011720e+00 
 1.78363241e-08  1.80000000e+00  1.78363241e-08  1.80000000e+00  1.78363241e-08  0.00000000e+00  1.78363241e-08 -5.67630367e-05  1.78363241e-08  1.80021833e+00  1.78363241e-08 -1.09885999e-04  1.78363241e-08 -7.96815735e-05  1.78363241e-08  8.46360368e-04  1.78363241e-08  1.02959255e-06  1.78363241e-08  1.79988557e+00  1.78363241e-08  1.79988232e+00 
 1.88363241e-08  1.80000000e+00  1.88363241e-08  1.80000000e+00  1.88363241e-08  0.00000000e+00  1.88363241e-08  5.71640214e-05  1.88363241e-08  1.79978190e+00  1.88363241e-08  1.10935733e-04  1.88363241e-08  7.96824403e-05  1.88363241e-08 -8.42485292e-04  1.88363241e-08  2.32774205e-06  1.88363241e-08  1.80011453e+00  1.88363241e-08  1.80011808e+00 
 1.98363241e-08  1.80000000e+00  1.98363241e-08  1.80000000e+00  1.98363241e-08  0.00000000e+00  1.98363241e-08 -5.68263284e-05  1.98363241e-08  1.80021800e+00  1.98363241e-08 -1.10295334e-04  1.98363241e-08 -7.81725369e-05  1.98363241e-08  8.41020202e-04  1.98363241e-08  8.05098663e-07  1.98363241e-08  1.79988522e+00  1.98363241e-08  1.79988146e+00 
